"BidID","Price","Quantity","Period","ParentBidID","AR","Location","FC","Price_fixed"
12106,"562.125",-311.36,11,114,0.6,3,88.184,562.125
12107,"562.125",-311.36,12,114,0.6,3,88.184,562.125
12108,"562.125",-311.36,13,114,0.6,3,88.184,562.125
12109,"562.125",-311.36,14,114,0.6,3,88.184,562.125
12110,"562.125",-311.36,15,114,0.6,3,88.184,562.125
12111,"562.125",-311.36,16,114,0.6,3,88.184,562.125
12112,"562.125",-311.36,17,114,0.6,3,88.184,562.125
12113,"562.125",-311.36,18,114,0.6,3,88.184,562.125
12114,"562.125",-311.36,19,114,0.6,3,88.184,562.125
12115,"562.125",-311.36,20,114,0.6,3,88.184,562.125
12116,"562.125",-311.36,21,114,0.6,3,88.184,562.125
12117,"562.125",-311.36,22,114,0.6,3,88.184,562.125
12118,"562.125",-311.36,23,114,0.6,3,88.184,562.125
12119,"562.125",-311.36,24,114,0.6,3,88.184,562.125
12120,"4.838.625",-184,1,115,0.6,3,103.224,4838.625
12121,"4.857.375",-36,1,115,0,3,103.224,4857.375
12122,"4.902.375",-36,1,115,0,3,103.224,4902.375
12123,"4.939.875",-24,1,115,0,3,103.224,4939.875
12124,"563.625",-18.56,1,115,0,3,103.224,563.625
12125,"4.838.625",-184,2,115,0.6,3,103.224,4838.625
12126,"4.857.375",-36,2,115,0,3,103.224,4857.375
12127,"4.902.375",-36,2,115,0,3,103.224,4902.375
12128,"4.939.875",-24,2,115,0,3,103.224,4939.875
12129,"563.625",-18.56,2,115,0,3,103.224,563.625
12130,"4.838.625",-184,3,115,0.6,3,103.224,4838.625
12131,"4.857.375",-36,3,115,0,3,103.224,4857.375
12132,"4.902.375",-36,3,115,0,3,103.224,4902.375
12133,"4.939.875",-24,3,115,0,3,103.224,4939.875
12134,"563.625",-18.56,3,115,0,3,103.224,563.625
12135,"4.838.625",-184,4,115,0.6,3,103.224,4838.625
12136,"4.857.375",-36,4,115,0,3,103.224,4857.375
12137,"4.902.375",-36,4,115,0,3,103.224,4902.375
12138,"4.939.875",-24,4,115,0,3,103.224,4939.875
12139,"563.625",-18.56,4,115,0,3,103.224,563.625
12140,"4.838.625",-184,5,115,0.6,3,103.224,4838.625
12141,"4.857.375",-36,5,115,0,3,103.224,4857.375
12142,"4.902.375",-36,5,115,0,3,103.224,4902.375
12143,"4.939.875",-24,5,115,0,3,103.224,4939.875
12144,"563.625",-18.56,5,115,0,3,103.224,563.625
12145,"4.838.625",-184,6,115,0.6,3,103.224,4838.625
12146,"4.857.375",-36,6,115,0,3,103.224,4857.375
12147,"4.902.375",-36,6,115,0,3,103.224,4902.375
12148,"4.939.875",-24,6,115,0,3,103.224,4939.875
12149,"563.625",-18.56,6,115,0,3,103.224,563.625
12150,"4.838.625",-184,7,115,0.6,3,103.224,4838.625
12151,"4.857.375",-36,7,115,0,3,103.224,4857.375
12152,"4.902.375",-36,7,115,0,3,103.224,4902.375
12153,"4.939.875",-24,7,115,0,3,103.224,4939.875
12154,"563.625",-18.56,7,115,0,3,103.224,563.625
12155,"4.838.625",-184,8,115,0.6,3,103.224,4838.625
12156,"4.857.375",-36,8,115,0,3,103.224,4857.375
12157,"4.902.375",-36,8,115,0,3,103.224,4902.375
12158,"4.939.875",-24,8,115,0,3,103.224,4939.875
12159,"563.625",-18.56,8,115,0,3,103.224,563.625
12160,"4.838.625",-184,9,115,0.6,3,103.224,4838.625
12161,"4.857.375",-36,9,115,0,3,103.224,4857.375
12162,"4.902.375",-36,9,115,0,3,103.224,4902.375
12163,"4.939.875",-24,9,115,0,3,103.224,4939.875
12164,"563.625",-18.56,9,115,0,3,103.224,563.625
12165,"4.838.625",-184,10,115,0.6,3,103.224,4838.625
12166,"4.857.375",-36,10,115,0,3,103.224,4857.375
12167,"4.902.375",-36,10,115,0,3,103.224,4902.375
12168,"4.939.875",-24,10,115,0,3,103.224,4939.875
12169,"563.625",-18.56,10,115,0,3,103.224,563.625
12170,"4.838.625",-184,11,115,0.6,3,103.224,4838.625
12171,"4.857.375",-36,11,115,0,3,103.224,4857.375
12172,"4.902.375",-36,11,115,0,3,103.224,4902.375
12173,"4.939.875",-24,11,115,0,3,103.224,4939.875
12174,"563.625",-18.56,11,115,0,3,103.224,563.625
12175,"4.838.625",-184,12,115,0.6,3,103.224,4838.625
12176,"4.857.375",-36,12,115,0,3,103.224,4857.375
12177,"4.902.375",-36,12,115,0,3,103.224,4902.375
12178,"4.939.875",-24,12,115,0,3,103.224,4939.875
12179,"563.625",-18.56,12,115,0,3,103.224,563.625
12180,"4.838.625",-184,13,115,0.6,3,103.224,4838.625
12181,"4.857.375",-36,13,115,0,3,103.224,4857.375
12182,"4.902.375",-36,13,115,0,3,103.224,4902.375
12183,"4.939.875",-24,13,115,0,3,103.224,4939.875
12184,"563.625",-18.56,13,115,0,3,103.224,563.625
12185,"4.838.625",-184,14,115,0.6,3,103.224,4838.625
12186,"4.857.375",-36,14,115,0,3,103.224,4857.375
12187,"4.902.375",-36,14,115,0,3,103.224,4902.375
12188,"4.939.875",-24,14,115,0,3,103.224,4939.875
12189,"563.625",-18.56,14,115,0,3,103.224,563.625
12190,"4.838.625",-184,15,115,0.6,3,103.224,4838.625
12191,"4.857.375",-36,15,115,0,3,103.224,4857.375
12192,"4.902.375",-36,15,115,0,3,103.224,4902.375
12193,"4.939.875",-24,15,115,0,3,103.224,4939.875
12194,"563.625",-18.56,15,115,0,3,103.224,563.625
12195,"4.838.625",-184,16,115,0.6,3,103.224,4838.625
12196,"4.857.375",-36,16,115,0,3,103.224,4857.375
12197,"4.902.375",-36,16,115,0,3,103.224,4902.375
12198,"4.939.875",-24,16,115,0,3,103.224,4939.875
12199,"563.625",-18.56,16,115,0,3,103.224,563.625
12200,"4.838.625",-184,17,115,0.6,3,103.224,4838.625
12201,"4.857.375",-36,17,115,0,3,103.224,4857.375
12202,"4.902.375",-36,17,115,0,3,103.224,4902.375
12203,"4.939.875",-24,17,115,0,3,103.224,4939.875
12204,"563.625",-18.56,17,115,0,3,103.224,563.625
12205,"4.838.625",-184,18,115,0.6,3,103.224,4838.625
12206,"4.857.375",-36,18,115,0,3,103.224,4857.375
12207,"4.902.375",-36,18,115,0,3,103.224,4902.375
12208,"4.939.875",-24,18,115,0,3,103.224,4939.875
12209,"563.625",-18.56,18,115,0,3,103.224,563.625
12210,"4.838.625",-184,19,115,0.6,3,103.224,4838.625
12211,"4.857.375",-36,19,115,0,3,103.224,4857.375
12212,"4.902.375",-36,19,115,0,3,103.224,4902.375
12213,"4.939.875",-24,19,115,0,3,103.224,4939.875
12214,"563.625",-18.56,19,115,0,3,103.224,563.625
12215,"4.838.625",-120,20,115,0.6,3,103.224,4838.625
12216,"563.625",-178.56,20,115,0,3,103.224,563.625
12217,"4.838.625",-80,21,115,0.6,3,103.224,4838.625
12218,"563.625",-218.56,21,115,0,3,103.224,563.625
12219,"4.838.625",-40,22,115,0.6,3,103.224,4838.625
12220,"563.625",-258.56,22,115,0,3,103.224,563.625
12221,"563.625",-298.56,23,115,0.6,3,103.224,563.625
12222,"563.625",-298.56,24,115,0.6,3,103.224,563.625
12223,"5.095.125",-184,1,116,0.6,3,108.696,5095.125
12224,"5.113.875",-40,1,116,0,3,108.696,5113.875
12225,"5.158.875",-40,1,116,0,3,108.696,5158.875
12226,"5.196.375",-25.6,1,116,0,3,108.696,5196.375
12227,"5.746.875",-13.52,1,116,0,3,108.696,5746.875
12228,"5.095.125",-184,2,116,0.6,3,108.696,5095.125
12229,"5.113.875",-40,2,116,0,3,108.696,5113.875
12230,"5.158.875",-40,2,116,0,3,108.696,5158.875
12231,"5.196.375",-25.6,2,116,0,3,108.696,5196.375
12232,"5.746.875",-13.52,2,116,0,3,108.696,5746.875
12233,"5.095.125",-184,3,116,0.6,3,108.696,5095.125
12234,"5.113.875",-40,3,116,0,3,108.696,5113.875
12235,"5.158.875",-40,3,116,0,3,108.696,5158.875
12236,"5.196.375",-25.6,3,116,0,3,108.696,5196.375
12237,"5.746.875",-13.52,3,116,0,3,108.696,5746.875
12238,"5.095.125",-184,4,116,0.6,3,108.696,5095.125
12239,"5.113.875",-40,4,116,0,3,108.696,5113.875
12240,"5.158.875",-40,4,116,0,3,108.696,5158.875
12241,"5.196.375",-25.6,4,116,0,3,108.696,5196.375
12242,"5.746.875",-13.52,4,116,0,3,108.696,5746.875
12243,"5.095.125",-184,5,116,0.6,3,108.696,5095.125
12244,"5.113.875",-40,5,116,0,3,108.696,5113.875
12245,"5.158.875",-40,5,116,0,3,108.696,5158.875
12246,"5.196.375",-25.6,5,116,0,3,108.696,5196.375
12247,"5.746.875",-13.52,5,116,0,3,108.696,5746.875
12248,"5.095.125",-184,6,116,0.6,3,108.696,5095.125
12249,"5.113.875",-40,6,116,0,3,108.696,5113.875
12250,"5.158.875",-40,6,116,0,3,108.696,5158.875
12251,"5.196.375",-25.6,6,116,0,3,108.696,5196.375
12252,"5.746.875",-13.52,6,116,0,3,108.696,5746.875
12253,"5.095.125",-184,7,116,0.6,3,108.696,5095.125
12254,"5.113.875",-40,7,116,0,3,108.696,5113.875
12255,"5.158.875",-40,7,116,0,3,108.696,5158.875
12256,"5.196.375",-25.6,7,116,0,3,108.696,5196.375
12257,"5.746.875",-13.52,7,116,0,3,108.696,5746.875
12258,"5.095.125",-184,8,116,0.6,3,108.696,5095.125
12259,"5.113.875",-40,8,116,0,3,108.696,5113.875
12260,"5.158.875",-40,8,116,0,3,108.696,5158.875
12261,"5.196.375",-25.6,8,116,0,3,108.696,5196.375
12262,"5.746.875",-13.52,8,116,0,3,108.696,5746.875
12263,"5.095.125",-184,9,116,0.6,3,108.696,5095.125
12264,"5.113.875",-40,9,116,0,3,108.696,5113.875
12265,"5.158.875",-40,9,116,0,3,108.696,5158.875
12266,"5.196.375",-25.6,9,116,0,3,108.696,5196.375
12267,"5.746.875",-13.52,9,116,0,3,108.696,5746.875
12268,"5.095.125",-184,10,116,0.6,3,108.696,5095.125
12269,"5.113.875",-40,10,116,0,3,108.696,5113.875
12270,"5.158.875",-40,10,116,0,3,108.696,5158.875
12271,"5.196.375",-25.6,10,116,0,3,108.696,5196.375
12272,"5.746.875",-13.52,10,116,0,3,108.696,5746.875
12273,"5.095.125",-184,11,116,0.6,3,108.696,5095.125
12274,"5.113.875",-40,11,116,0,3,108.696,5113.875
12275,"5.158.875",-40,11,116,0,3,108.696,5158.875
12276,"5.196.375",-25.6,11,116,0,3,108.696,5196.375
12277,"5.746.875",-13.52,11,116,0,3,108.696,5746.875
12278,"5.095.125",-184,12,116,0.6,3,108.696,5095.125
12279,"5.113.875",-40,12,116,0,3,108.696,5113.875
12280,"5.158.875",-40,12,116,0,3,108.696,5158.875
12281,"5.196.375",-25.6,12,116,0,3,108.696,5196.375
12282,"5.746.875",-13.52,12,116,0,3,108.696,5746.875
12283,"5.095.125",-184,13,116,0.6,3,108.696,5095.125
12284,"5.113.875",-40,13,116,0,3,108.696,5113.875
12285,"5.158.875",-40,13,116,0,3,108.696,5158.875
12286,"5.196.375",-25.6,13,116,0,3,108.696,5196.375
12287,"5.746.875",-13.52,13,116,0,3,108.696,5746.875
12288,"5.095.125",-184,14,116,0.6,3,108.696,5095.125
12289,"5.113.875",-40,14,116,0,3,108.696,5113.875
12290,"5.158.875",-40,14,116,0,3,108.696,5158.875
12291,"5.196.375",-25.6,14,116,0,3,108.696,5196.375
12292,"5.746.875",-13.52,14,116,0,3,108.696,5746.875
12293,"5.095.125",-184,15,116,0.6,3,108.696,5095.125
12294,"5.113.875",-40,15,116,0,3,108.696,5113.875
12295,"5.158.875",-40,15,116,0,3,108.696,5158.875
12296,"5.196.375",-25.6,15,116,0,3,108.696,5196.375
12297,"5.746.875",-13.52,15,116,0,3,108.696,5746.875
12298,"5.095.125",-184,16,116,0.6,3,108.696,5095.125
12299,"5.113.875",-40,16,116,0,3,108.696,5113.875
12300,"5.158.875",-40,16,116,0,3,108.696,5158.875
12301,"5.196.375",-25.6,16,116,0,3,108.696,5196.375
12302,"5.746.875",-13.52,16,116,0,3,108.696,5746.875
12303,"5.095.125",-184,17,116,0.6,3,108.696,5095.125
12304,"5.113.875",-40,17,116,0,3,108.696,5113.875
12305,"5.158.875",-40,17,116,0,3,108.696,5158.875
12306,"5.196.375",-25.6,17,116,0,3,108.696,5196.375
12307,"5.746.875",-13.52,17,116,0,3,108.696,5746.875
12308,"5.095.125",-184,18,116,0.6,3,108.696,5095.125
12309,"5.113.875",-40,18,116,0,3,108.696,5113.875
12310,"5.158.875",-40,18,116,0,3,108.696,5158.875
12311,"5.196.375",-25.6,18,116,0,3,108.696,5196.375
12312,"5.746.875",-13.52,18,116,0,3,108.696,5746.875
12313,"5.095.125",-184,19,116,0.6,3,108.696,5095.125
12314,"5.113.875",-40,19,116,0,3,108.696,5113.875
12315,"5.158.875",-40,19,116,0,3,108.696,5158.875
12316,"5.196.375",-25.6,19,116,0,3,108.696,5196.375
12317,"5.746.875",-13.52,19,116,0,3,108.696,5746.875
12318,"5.095.125",-120,20,116,0.6,3,108.696,5095.125
12319,"5.746.875",-183.12,20,116,0,3,108.696,5746.875
12320,"5.095.125",-80,21,116,0.6,3,108.696,5095.125
12321,"5.746.875",-223.12,21,116,0,3,108.696,5746.875
12322,"5.095.125",-40,22,116,0.6,3,108.696,5095.125
12323,"5.746.875",-263.12,22,116,0,3,108.696,5746.875
12324,"5.746.875",-303.12,23,116,0.6,3,108.696,5746.875
12325,"5.746.875",-303.12,24,116,0.6,3,108.696,5746.875
12326,"431.925",-180,1,117,0.6,3,92.144,431.925
12327,"43.38",-40,1,117,0,3,92.144,43.038
12328,"43.83",-12,1,117,0,3,92.144,43.083
12329,"44.205",-56,1,117,0,3,92.144,44.205
12330,"583.875",-337.6,1,117,0,3,92.144,583.875
12331,"431.925",-180,2,117,0.6,3,92.144,431.925
12332,"43.38",-40,2,117,0,3,92.144,43.038
12333,"43.83",-12,2,117,0,3,92.144,43.083
12334,"44.205",-56,2,117,0,3,92.144,44.205
12335,"583.875",-337.6,2,117,0,3,92.144,583.875
12336,"431.925",-180,3,117,0.6,3,92.144,431.925
12337,"43.38",-40,3,117,0,3,92.144,43.038
12338,"43.83",-12,3,117,0,3,92.144,43.083
12339,"44.205",-56,3,117,0,3,92.144,44.205
12340,"583.875",-337.6,3,117,0,3,92.144,583.875
12341,"431.925",-180,4,117,0.6,3,92.144,431.925
12342,"43.38",-40,4,117,0,3,92.144,43.038
12343,"43.83",-12,4,117,0,3,92.144,43.083
12344,"44.205",-56,4,117,0,3,92.144,44.205
12345,"583.875",-337.6,4,117,0,3,92.144,583.875
12346,"431.925",-180,5,117,0.6,3,92.144,431.925
12347,"43.38",-40,5,117,0,3,92.144,43.038
12348,"43.83",-12,5,117,0,3,92.144,43.083
12349,"44.205",-56,5,117,0,3,92.144,44.205
12350,"583.875",-337.6,5,117,0,3,92.144,583.875
12351,"431.925",-180,6,117,0.6,3,92.144,431.925
12352,"43.38",-40,6,117,0,3,92.144,43.038
12353,"43.83",-12,6,117,0,3,92.144,43.083
12354,"44.205",-56,6,117,0,3,92.144,44.205
12355,"583.875",-337.6,6,117,0,3,92.144,583.875
12356,"431.925",-120,7,117,0.6,3,92.144,431.925
12357,"583.875",-505.6,7,117,0,3,92.144,583.875
12358,"431.925",-80,8,117,0.6,3,92.144,431.925
12359,"583.875",-545.6,8,117,0,3,92.144,583.875
12360,"431.925",-40,9,117,0.6,3,92.144,431.925
12361,"583.875",-585.6,9,117,0,3,92.144,583.875
12362,"583.875",-625.6,10,117,0.6,3,92.144,583.875
12363,"583.875",-625.6,11,117,0.6,3,92.144,583.875
12364,"583.875",-625.6,12,117,0.6,3,92.144,583.875
12365,"583.875",-625.6,13,117,0.6,3,92.144,583.875
12366,"583.875",-625.6,14,117,0.6,3,92.144,583.875
12367,"583.875",-625.6,15,117,0.6,3,92.144,583.875
12368,"583.875",-625.6,16,117,0.6,3,92.144,583.875
12369,"583.875",-625.6,17,117,0.6,3,92.144,583.875
12370,"583.875",-625.6,18,117,0.6,3,92.144,583.875
12371,"583.875",-625.6,19,117,0.6,3,92.144,583.875
12372,"583.875",-625.6,20,117,0.6,3,92.144,583.875
12373,"583.875",-625.6,21,117,0.6,3,92.144,583.875
12374,"583.875",-625.6,22,117,0.6,3,92.144,583.875
12375,"583.875",-625.6,23,117,0.6,3,92.144,583.875
12376,"583.875",-625.6,24,117,0.6,3,92.144,583.875
12377,"3.904.875",-144,1,118,0.6,3,83.304,3904.875
12378,"3.923.625",-16,1,118,0,3,83.304,3923.625
12379,"3.968.625",-64,1,118,0,3,83.304,3968.625
12380,"4.006.125",-56,1,118,0,3,83.304,4006.125
12381,"5.675.625",-391.44,1,118,0,3,83.304,5675.625
12382,"3.904.875",-144,2,118,0.6,3,83.304,3904.875
12383,"3.923.625",-16,2,118,0,3,83.304,3923.625
12384,"3.968.625",-64,2,118,0,3,83.304,3968.625
12385,"4.006.125",-56,2,118,0,3,83.304,4006.125
12386,"5.675.625",-391.44,2,118,0,3,83.304,5675.625
12387,"3.904.875",-144,3,118,0.6,3,83.304,3904.875
12388,"3.923.625",-16,3,118,0,3,83.304,3923.625
12389,"3.968.625",-64,3,118,0,3,83.304,3968.625
12390,"4.006.125",-56,3,118,0,3,83.304,4006.125
12391,"5.675.625",-391.44,3,118,0,3,83.304,5675.625
12392,"3.904.875",-144,4,118,0.6,3,83.304,3904.875
12393,"3.923.625",-16,4,118,0,3,83.304,3923.625
12394,"3.968.625",-64,4,118,0,3,83.304,3968.625
12395,"4.006.125",-56,4,118,0,3,83.304,4006.125
12396,"5.675.625",-391.44,4,118,0,3,83.304,5675.625
12397,"3.904.875",-144,5,118,0.6,3,83.304,3904.875
12398,"3.923.625",-16,5,118,0,3,83.304,3923.625
12399,"3.968.625",-64,5,118,0,3,83.304,3968.625
12400,"4.006.125",-56,5,118,0,3,83.304,4006.125
12401,"5.675.625",-391.44,5,118,0,3,83.304,5675.625
12402,"3.904.875",-144,6,118,0.6,3,83.304,3904.875
12403,"3.923.625",-16,6,118,0,3,83.304,3923.625
12404,"3.968.625",-64,6,118,0,3,83.304,3968.625
12405,"4.006.125",-56,6,118,0,3,83.304,4006.125
12406,"5.675.625",-391.44,6,118,0,3,83.304,5675.625
12407,"3.904.875",-144,7,118,0.6,3,83.304,3904.875
12408,"3.923.625",-16,7,118,0,3,83.304,3923.625
12409,"3.968.625",-64,7,118,0,3,83.304,3968.625
12410,"4.006.125",-56,7,118,0,3,83.304,4006.125
12411,"5.675.625",-391.44,7,118,0,3,83.304,5675.625
12412,"3.904.875",-144,8,118,0.6,3,83.304,3904.875
12413,"3.923.625",-16,8,118,0,3,83.304,3923.625
12414,"3.968.625",-64,8,118,0,3,83.304,3968.625
12415,"4.006.125",-56,8,118,0,3,83.304,4006.125
12416,"5.675.625",-391.44,8,118,0,3,83.304,5675.625
12417,"3.904.875",-144,9,118,0.6,3,83.304,3904.875
12418,"3.923.625",-16,9,118,0,3,83.304,3923.625
12419,"3.968.625",-64,9,118,0,3,83.304,3968.625
12420,"4.006.125",-56,9,118,0,3,83.304,4006.125
12421,"5.675.625",-391.44,9,118,0,3,83.304,5675.625
12422,"3.904.875",-144,10,118,0.6,3,83.304,3904.875
12423,"3.923.625",-16,10,118,0,3,83.304,3923.625
12424,"3.968.625",-64,10,118,0,3,83.304,3968.625
12425,"4.006.125",-56,10,118,0,3,83.304,4006.125
12426,"5.675.625",-391.44,10,118,0,3,83.304,5675.625
12427,"3.904.875",-144,11,118,0.6,3,83.304,3904.875
12428,"3.923.625",-16,11,118,0,3,83.304,3923.625
12429,"3.968.625",-64,11,118,0,3,83.304,3968.625
12430,"4.006.125",-56,11,118,0,3,83.304,4006.125
12431,"5.675.625",-391.44,11,118,0,3,83.304,5675.625
12432,"3.904.875",-144,12,118,0.6,3,83.304,3904.875
12433,"3.923.625",-16,12,118,0,3,83.304,3923.625
12434,"3.968.625",-64,12,118,0,3,83.304,3968.625
12435,"4.006.125",-56,12,118,0,3,83.304,4006.125
12436,"5.675.625",-391.44,12,118,0,3,83.304,5675.625
12437,"3.904.875",-144,13,118,0.6,3,83.304,3904.875
12438,"3.923.625",-16,13,118,0,3,83.304,3923.625
12439,"3.968.625",-64,13,118,0,3,83.304,3968.625
12440,"4.006.125",-56,13,118,0,3,83.304,4006.125
12441,"5.675.625",-391.44,13,118,0,3,83.304,5675.625
12442,"3.904.875",-144,14,118,0.6,3,83.304,3904.875
12443,"3.923.625",-16,14,118,0,3,83.304,3923.625
12444,"3.968.625",-64,14,118,0,3,83.304,3968.625
12445,"4.006.125",-56,14,118,0,3,83.304,4006.125
12446,"5.675.625",-391.44,14,118,0,3,83.304,5675.625
12447,"3.904.875",-144,15,118,0.6,3,83.304,3904.875
12448,"3.923.625",-16,15,118,0,3,83.304,3923.625
12449,"3.968.625",-64,15,118,0,3,83.304,3968.625
12450,"4.006.125",-56,15,118,0,3,83.304,4006.125
12451,"5.675.625",-391.44,15,118,0,3,83.304,5675.625
12452,"3.904.875",-120,16,118,0.6,3,83.304,3904.875
12453,"5.675.625",-551.44,16,118,0,3,83.304,5675.625
12454,"3.904.875",-40,17,118,0.6,3,83.304,3904.875
12455,"5.675.625",-631.44,17,118,0,3,83.304,5675.625
12456,"5.675.625",-671.44,18,118,0.6,3,83.304,5675.625
12457,"5.675.625",-671.44,19,118,0.6,3,83.304,5675.625
12458,"5.675.625",-671.44,20,118,0.6,3,83.304,5675.625
12459,"5.675.625",-671.44,21,118,0.6,3,83.304,5675.625
12460,"5.675.625",-671.44,22,118,0.6,3,83.304,5675.625
12461,"5.675.625",-671.44,23,118,0.6,3,83.304,5675.625
12462,"5.675.625",-671.44,24,118,0.6,3,83.304,5675.625
12463,"509.475",-192,1,119,0.6,3,108.688,509.475
12464,"51.135",-32,1,119,0,3,108.688,51.135
12465,"51.585",-16,1,119,0,3,108.688,51.585
12466,"51.96",-64,1,119,0,3,108.688,51.096
12467,"6.032.625",-348.48,1,119,0,3,108.688,6032.625
12468,"509.475",-192,2,119,0.6,3,108.688,509.475
12469,"51.135",-32,2,119,0,3,108.688,51.135
12470,"51.585",-16,2,119,0,3,108.688,51.585
12471,"51.96",-64,2,119,0,3,108.688,51.096
12472,"6.032.625",-348.48,2,119,0,3,108.688,6032.625
12473,"509.475",-192,3,119,0.6,3,108.688,509.475
12474,"51.135",-32,3,119,0,3,108.688,51.135
12475,"51.585",-16,3,119,0,3,108.688,51.585
12476,"51.96",-64,3,119,0,3,108.688,51.096
12477,"6.032.625",-348.48,3,119,0,3,108.688,6032.625
12478,"509.475",-192,4,119,0.6,3,108.688,509.475
12479,"51.135",-32,4,119,0,3,108.688,51.135
12480,"51.585",-16,4,119,0,3,108.688,51.585
12481,"51.96",-64,4,119,0,3,108.688,51.096
12482,"6.032.625",-348.48,4,119,0,3,108.688,6032.625
12483,"509.475",-192,5,119,0.6,3,108.688,509.475
12484,"51.135",-32,5,119,0,3,108.688,51.135
12485,"51.585",-16,5,119,0,3,108.688,51.585
12486,"51.96",-64,5,119,0,3,108.688,51.096
12487,"6.032.625",-348.48,5,119,0,3,108.688,6032.625
12488,"509.475",-192,6,119,0.6,3,108.688,509.475
12489,"51.135",-32,6,119,0,3,108.688,51.135
12490,"51.585",-16,6,119,0,3,108.688,51.585
12491,"51.96",-64,6,119,0,3,108.688,51.096
12492,"6.032.625",-348.48,6,119,0,3,108.688,6032.625
12493,"509.475",-192,7,119,0.6,3,108.688,509.475
12494,"51.135",-32,7,119,0,3,108.688,51.135
12495,"51.585",-16,7,119,0,3,108.688,51.585
12496,"51.96",-64,7,119,0,3,108.688,51.096
12497,"6.032.625",-348.48,7,119,0,3,108.688,6032.625
12498,"509.475",-192,8,119,0.6,3,108.688,509.475
12499,"51.135",-32,8,119,0,3,108.688,51.135
12500,"51.585",-16,8,119,0,3,108.688,51.585
12501,"51.96",-64,8,119,0,3,108.688,51.096
12502,"6.032.625",-348.48,8,119,0,3,108.688,6032.625
12503,"509.475",-192,9,119,0.6,3,108.688,509.475
12504,"51.135",-32,9,119,0,3,108.688,51.135
12505,"51.585",-16,9,119,0,3,108.688,51.585
12506,"51.96",-64,9,119,0,3,108.688,51.096
12507,"6.032.625",-348.48,9,119,0,3,108.688,6032.625
12508,"509.475",-192,10,119,0.6,3,108.688,509.475
12509,"51.135",-32,10,119,0,3,108.688,51.135
12510,"51.585",-16,10,119,0,3,108.688,51.585
12511,"51.96",-64,10,119,0,3,108.688,51.096
12512,"6.032.625",-348.48,10,119,0,3,108.688,6032.625
12513,"509.475",-192,11,119,0.6,3,108.688,509.475
12514,"51.135",-32,11,119,0,3,108.688,51.135
12515,"51.585",-16,11,119,0,3,108.688,51.585
12516,"51.96",-64,11,119,0,3,108.688,51.096
12517,"6.032.625",-348.48,11,119,0,3,108.688,6032.625
12518,"509.475",-192,12,119,0.6,3,108.688,509.475
12519,"51.135",-32,12,119,0,3,108.688,51.135
12520,"51.585",-16,12,119,0,3,108.688,51.585
12521,"51.96",-64,12,119,0,3,108.688,51.096
12522,"6.032.625",-348.48,12,119,0,3,108.688,6032.625
12523,"509.475",-192,13,119,0.6,3,108.688,509.475
12524,"51.135",-32,13,119,0,3,108.688,51.135
12525,"51.585",-16,13,119,0,3,108.688,51.585
12526,"51.96",-64,13,119,0,3,108.688,51.096
12527,"6.032.625",-348.48,13,119,0,3,108.688,6032.625
12528,"509.475",-192,14,119,0.6,3,108.688,509.475
12529,"51.135",-32,14,119,0,3,108.688,51.135
12530,"51.585",-16,14,119,0,3,108.688,51.585
12531,"51.96",-64,14,119,0,3,108.688,51.096
12532,"6.032.625",-348.48,14,119,0,3,108.688,6032.625
12533,"509.475",-192,15,119,0.6,3,108.688,509.475
12534,"51.135",-32,15,119,0,3,108.688,51.135
12535,"51.585",-16,15,119,0,3,108.688,51.585
12536,"51.96",-64,15,119,0,3,108.688,51.096
12537,"6.032.625",-348.48,15,119,0,3,108.688,6032.625
12538,"509.475",-192,16,119,0.6,3,108.688,509.475
12539,"51.135",-32,16,119,0,3,108.688,51.135
12540,"51.585",-16,16,119,0,3,108.688,51.585
12541,"51.96",-64,16,119,0,3,108.688,51.096
12542,"6.032.625",-348.48,16,119,0,3,108.688,6032.625
12543,"509.475",-192,17,119,0.6,3,108.688,509.475
12544,"51.135",-32,17,119,0,3,108.688,51.135
12545,"51.585",-16,17,119,0,3,108.688,51.585
12546,"51.96",-64,17,119,0,3,108.688,51.096
12547,"6.032.625",-348.48,17,119,0,3,108.688,6032.625
12548,"509.475",-192,18,119,0.6,3,108.688,509.475
12549,"51.135",-32,18,119,0,3,108.688,51.135
12550,"51.585",-16,18,119,0,3,108.688,51.585
12551,"51.96",-64,18,119,0,3,108.688,51.096
12552,"6.032.625",-348.48,18,119,0,3,108.688,6032.625
12553,"509.475",-192,19,119,0.6,3,108.688,509.475
12554,"51.135",-32,19,119,0,3,108.688,51.135
12555,"51.585",-16,19,119,0,3,108.688,51.585
12556,"51.96",-64,19,119,0,3,108.688,51.096
12557,"6.032.625",-348.48,19,119,0,3,108.688,6032.625
12558,"509.475",-120,20,119,0.6,3,108.688,509.475
12559,"6.032.625",-532.48,20,119,0,3,108.688,6032.625
12560,"509.475",-80,21,119,0.6,3,108.688,509.475
12561,"6.032.625",-572.48,21,119,0,3,108.688,6032.625
12562,"509.475",-40,22,119,0.6,3,108.688,509.475
12563,"6.032.625",-612.48,22,119,0,3,108.688,6032.625
12564,"6.032.625",-652.48,23,119,0.6,3,108.688,6032.625
12565,"6.032.625",-652.48,24,119,0.6,3,108.688,6032.625
12566,"4.933.875",-180,1,120,0.6,3,105.256,4933.875
12567,"4.952.625",-40,1,120,0,3,105.256,4952.625
