BidID;Price;Quantity;Period;ParentBidID;AR;Location;FC
10816;311.325;-216;10;102;0.6;3;66.416
10817;3.160.875;-61.04;10;102;0;3;66.416
10818;311.325;-216;11;102;0.6;3;66.416
10819;3.160.875;-61.04;11;102;0;3;66.416
10820;311.325;-216;12;102;0.6;3;66.416
10821;3.160.875;-61.04;12;102;0;3;66.416
10822;311.325;-216;13;102;0.6;3;66.416
10823;3.160.875;-61.04;13;102;0;3;66.416
10824;311.325;-216;14;102;0.6;3;66.416
10825;3.160.875;-61.04;14;102;0;3;66.416
10826;311.325;-216;15;102;0.6;3;66.416
10827;3.160.875;-61.04;15;102;0;3;66.416
10828;311.325;-216;16;102;0.6;3;66.416
10829;3.160.875;-61.04;16;102;0;3;66.416
10830;311.325;-216;17;102;0.6;3;66.416
10831;3.160.875;-61.04;17;102;0;3;66.416
10832;311.325;-216;18;102;0.6;3;66.416
10833;3.160.875;-61.04;18;102;0;3;66.416
10834;311.325;-216;19;102;0.6;3;66.416
10835;3.160.875;-61.04;19;102;0;3;66.416
10836;311.325;-216;20;102;0.6;3;66.416
10837;3.160.875;-61.04;20;102;0;3;66.416
10838;311.325;-216;21;102;0.6;3;66.416
10839;3.160.875;-61.04;21;102;0;3;66.416
10840;311.325;-216;22;102;0.6;3;66.416
10841;3.160.875;-61.04;22;102;0;3;66.416
10842;311.325;-216;23;102;0.6;3;66.416
10843;3.160.875;-61.04;23;102;0;3;66.416
10844;311.325;-216;24;102;0.6;3;66.416
10845;3.160.875;-61.04;24;102;0;3;66.416
10846;63.75;-184;1;103;0.6;3;59.2
10847;64.125;-72;1;103;0;3;59.2
10848;64.5;-21.6;1;103;0;3;59.2
10849;64.875;-21.6;1;103;0;3;59.2
10850;65.25;-21.6;1;103;0;3;59.2
10851;676.125;-10.88;1;103;0;3;59.2
10852;27.75;-184;2;103;0.6;3;59.2
10853;27.75;-72;2;103;0;3;59.2
10854;299.475;-21.6;2;103;0;3;59.2
10855;374.475;-21.6;2;103;0;3;59.2
10856;411.975;-21.6;2;103;0;3;59.2
10857;676.125;-10.88;2;103;0;3;59.2
10858;27.75;-184;3;103;0.6;3;59.2
10859;27.75;-72;3;103;0;3;59.2
10860;299.475;-21.6;3;103;0;3;59.2
10861;374.475;-21.6;3;103;0;3;59.2
10862;411.975;-21.6;3;103;0;3;59.2
10863;676.125;-10.88;3;103;0;3;59.2
10864;27.75;-184;4;103;0.6;3;59.2
10865;27.75;-72;4;103;0;3;59.2
10866;299.475;-21.6;4;103;0;3;59.2
10867;374.475;-21.6;4;103;0;3;59.2
10868;411.975;-21.6;4;103;0;3;59.2
10869;676.125;-10.88;4;103;0;3;59.2
10870;27.75;-184;5;103;0.6;3;59.2
10871;27.75;-72;5;103;0;3;59.2
10872;299.475;-21.6;5;103;0;3;59.2
10873;374.475;-21.6;5;103;0;3;59.2
10874;411.975;-21.6;5;103;0;3;59.2
10875;676.125;-10.88;5;103;0;3;59.2
10876;27.75;-184;6;103;0.6;3;59.2
10877;27.75;-72;6;103;0;3;59.2
10878;336.975;-21.6;6;103;0;3;59.2
10879;374.475;-21.6;6;103;0;3;59.2
10880;411.975;-21.6;6;103;0;3;59.2
10881;676.125;-10.88;6;103;0;3;59.2
10882;27.75;-184;7;103;0.6;3;59.2
10883;27.75;-72;7;103;0;3;59.2
10884;336.975;-21.6;7;103;0;3;59.2
10885;374.475;-21.6;7;103;0;3;59.2
10886;411.975;-20.8;7;103;0;3;59.2
10887;676.125;-11.68;7;103;0;3;59.2
10888;27.75;-184;8;103;0.6;3;59.2
10889;27.75;-72;8;103;0;3;59.2
10890;336.975;-21.6;8;103;0;3;59.2
10891;374.475;-21.6;8;103;0;3;59.2
10892;411.975;-20.8;8;103;0;3;59.2
10893;676.125;-11.68;8;103;0;3;59.2
10894;27.75;-184;9;103;0.6;3;59.2
10895;27.75;-72;9;103;0;3;59.2
10896;336.975;-21.6;9;103;0;3;59.2
10897;374.475;-21.6;9;103;0;3;59.2
10898;411.975;-20.8;9;103;0;3;59.2
10899;676.125;-11.68;9;103;0;3;59.2
10900;27.75;-184;10;103;0.6;3;59.2
10901;27.75;-72;10;103;0;3;59.2
10902;336.975;-21.6;10;103;0;3;59.2
10903;374.475;-21.6;10;103;0;3;59.2
10904;411.975;-20.8;10;103;0;3;59.2
10905;676.125;-11.68;10;103;0;3;59.2
10906;27.75;-184;11;103;0.6;3;59.2
10907;27.75;-72;11;103;0;3;59.2
10908;299.475;-21.6;11;103;0;3;59.2
10909;374.475;-21.6;11;103;0;3;59.2
10910;411.975;-20.8;11;103;0;3;59.2
10911;676.125;-11.68;11;103;0;3;59.2
10912;27.75;-184;12;103;0.6;3;59.2
10913;27.75;-72;12;103;0;3;59.2
10914;299.475;-21.6;12;103;0;3;59.2
10915;374.475;-21.6;12;103;0;3;59.2
10916;411.975;-20.8;12;103;0;3;59.2
10917;676.125;-11.68;12;103;0;3;59.2
10918;27.75;-184;13;103;0.6;3;59.2
10919;27.75;-72;13;103;0;3;59.2
10920;299.475;-21.6;13;103;0;3;59.2
10921;374.475;-21.6;13;103;0;3;59.2
10922;411.975;-20.8;13;103;0;3;59.2
10923;676.125;-11.68;13;103;0;3;59.2
10924;27.75;-184;14;103;0.6;3;59.2
10925;27.75;-72;14;103;0;3;59.2
10926;299.475;-21.6;14;103;0;3;59.2
10927;374.475;-21.6;14;103;0;3;59.2
10928;411.975;-20.8;14;103;0;3;59.2
10929;676.125;-11.68;14;103;0;3;59.2
10930;27.75;-184;15;103;0.6;3;59.2
10931;27.75;-72;15;103;0;3;59.2
10932;299.475;-21.6;15;103;0;3;59.2
10933;374.475;-21.6;15;103;0;3;59.2
10934;411.975;-20.8;15;103;0;3;59.2
10935;676.125;-11.68;15;103;0;3;59.2
10936;27.75;-184;16;103;0.6;3;59.2
10937;27.75;-72;16;103;0;3;59.2
10938;299.475;-21.6;16;103;0;3;59.2
10939;374.475;-21.6;16;103;0;3;59.2
10940;411.975;-20.8;16;103;0;3;59.2
10941;676.125;-11.68;16;103;0;3;59.2
10942;63.75;-184;17;103;0.6;3;59.2
10943;637.875;-72;17;103;0;3;59.2
10944;63.825;-21.6;17;103;0;3;59.2
10945;6.384.375;-21.6;17;103;0;3;59.2
10946;63.855;-20.8;17;103;0;3;59.2
10947;676.125;-11.68;17;103;0;3;59.2
10948;63.75;-184;18;103;0.6;3;59.2
10949;637.875;-72;18;103;0;3;59.2
10950;63.825;-21.6;18;103;0;3;59.2
10951;6.384.375;-21.6;18;103;0;3;59.2
10952;63.855;-20.8;18;103;0;3;59.2
10953;676.125;-11.68;18;103;0;3;59.2
10954;63.75;-184;19;103;0.6;3;59.2
10955;637.875;-72;19;103;0;3;59.2
10956;63.825;-21.6;19;103;0;3;59.2
10957;6.384.375;-21.6;19;103;0;3;59.2
10958;63.855;-20.8;19;103;0;3;59.2
10959;676.125;-11.68;19;103;0;3;59.2
10960;63.75;-184;20;103;0.6;3;59.2
10961;637.875;-72;20;103;0;3;59.2
10962;63.825;-21.6;20;103;0;3;59.2
10963;6.384.375;-21.6;20;103;0;3;59.2
10964;63.855;-20.8;20;103;0;3;59.2
10965;676.125;-11.68;20;103;0;3;59.2
10966;63.75;-184;21;103;0.6;3;59.2
10967;637.875;-72;21;103;0;3;59.2
10968;63.825;-21.6;21;103;0;3;59.2
10969;6.384.375;-21.6;21;103;0;3;59.2
10970;63.855;-20.8;21;103;0;3;59.2
10971;676.125;-11.68;21;103;0;3;59.2
10972;63.75;-184;22;103;0.6;3;59.2
10973;637.875;-72;22;103;0;3;59.2
10974;63.825;-21.6;22;103;0;3;59.2
10975;6.384.375;-21.6;22;103;0;3;59.2
10976;63.855;-20.8;22;103;0;3;59.2
10977;676.125;-11.68;22;103;0;3;59.2
10978;63.75;-184;23;103;0.6;3;59.2
10979;637.875;-72;23;103;0;3;59.2
10980;63.825;-21.6;23;103;0;3;59.2
10981;6.384.375;-21.6;23;103;0;3;59.2
10982;63.855;-20.8;23;103;0;3;59.2
10983;676.125;-11.68;23;103;0;3;59.2
10984;63.75;-184;24;103;0.6;3;59.2
10985;637.875;-72;24;103;0;3;59.2
10986;63.825;-21.6;24;103;0;3;59.2
10987;6.384.375;-21.6;24;103;0;3;59.2
10988;63.855;-20.8;24;103;0;3;59.2
10989;676.125;-11.68;24;103;0;3;59.2
10990;48.75;-180;1;104;0.6;3;104
10991;48.75;-60;1;104;0;3;104
10992;48.75;-18.4;1;104;0;3;104
10993;48.75;-18.4;1;104;0;3;104
10994;48.75;-18.4;1;104;0;3;104
10995;676.125;-18.56;1;104;0;3;104
10996;48.75;-180;2;104;0.6;3;104
10997;48.75;-60;2;104;0;3;104
10998;48.75;-18.4;2;104;0;3;104
10999;48.75;-18.4;2;104;0;3;104
11000;48.75;-18.4;2;104;0;3;104
11001;676.125;-18.56;2;104;0;3;104
11002;48.75;-180;3;104;0.6;3;104
11003;48.75;-60;3;104;0;3;104
11004;48.75;-18.4;3;104;0;3;104
11005;48.75;-18.4;3;104;0;3;104
11006;48.75;-18.4;3;104;0;3;104
11007;676.125;-18.56;3;104;0;3;104
11008;48.75;-180;4;104;0.6;3;104
11009;48.75;-60;4;104;0;3;104
11010;48.75;-18.4;4;104;0;3;104
11011;48.75;-18.4;4;104;0;3;104
11012;48.75;-18.4;4;104;0;3;104
11013;676.125;-18.56;4;104;0;3;104
11014;48.75;-180;5;104;0.6;3;104
11015;48.75;-60;5;104;0;3;104
11016;48.75;-18.4;5;104;0;3;104
11017;48.75;-18.4;5;104;0;3;104
11018;48.75;-18.4;5;104;0;3;104
11019;676.125;-18.56;5;104;0;3;104
11020;48.75;-180;6;104;0.6;3;104
11021;48.75;-60;6;104;0;3;104
11022;48.75;-18.4;6;104;0;3;104
11023;48.75;-18.4;6;104;0;3;104
11024;48.75;-18.4;6;104;0;3;104
11025;676.125;-18.56;6;104;0;3;104
11026;48.75;-180;7;104;0.6;3;104
11027;48.75;-60;7;104;0;3;104
11028;48.75;-18.4;7;104;0;3;104
11029;48.75;-18.4;7;104;0;3;104
11030;48.75;-18.4;7;104;0;3;104
11031;676.125;-18.56;7;104;0;3;104
11032;48.75;-180;8;104;0.6;3;104
11033;48.75;-60;8;104;0;3;104
11034;48.75;-18.4;8;104;0;3;104
11035;48.75;-18.4;8;104;0;3;104
11036;48.75;-18.4;8;104;0;3;104
11037;676.125;-18.56;8;104;0;3;104
11038;48.75;-180;9;104;0.6;3;104
11039;48.75;-60;9;104;0;3;104
11040;48.75;-18.4;9;104;0;3;104
11041;48.75;-18.4;9;104;0;3;104
11042;48.75;-18.4;9;104;0;3;104
11043;676.125;-18.56;9;104;0;3;104
11044;48.75;-180;10;104;0.6;3;104
11045;48.75;-60;10;104;0;3;104
11046;48.75;-18.4;10;104;0;3;104
11047;48.75;-18.4;10;104;0;3;104
11048;48.75;-18.4;10;104;0;3;104
11049;676.125;-18.56;10;104;0;3;104
11050;48.75;-180;11;104;0.6;3;104
11051;48.75;-60;11;104;0;3;104
11052;48.75;-18.4;11;104;0;3;104
11053;48.75;-18.4;11;104;0;3;104
11054;48.75;-18.4;11;104;0;3;104
11055;676.125;-18.56;11;104;0;3;104
11056;48.75;-180;12;104;0.6;3;104
11057;48.75;-60;12;104;0;3;104
11058;48.75;-18.4;12;104;0;3;104
11059;48.75;-18.4;12;104;0;3;104
11060;48.75;-18.4;12;104;0;3;104
11061;676.125;-18.56;12;104;0;3;104
11062;48.75;-180;13;104;0.6;3;104
11063;48.75;-60;13;104;0;3;104
11064;48.75;-18.4;13;104;0;3;104
11065;48.75;-18.4;13;104;0;3;104
11066;48.75;-18.4;13;104;0;3;104
11067;676.125;-18.56;13;104;0;3;104
11068;48.75;-180;14;104;0.6;3;104
11069;48.75;-60;14;104;0;3;104
11070;48.75;-18.4;14;104;0;3;104
11071;48.75;-18.4;14;104;0;3;104
11072;48.75;-18.4;14;104;0;3;104
11073;676.125;-18.56;14;104;0;3;104
11074;48.75;-180;15;104;0.6;3;104
11075;48.75;-60;15;104;0;3;104
11076;48.75;-18.4;15;104;0;3;104
11077;48.75;-18.4;15;104;0;3;104
11078;48.75;-18.4;15;104;0;3;104
11079;676.125;-18.56;15;104;0;3;104
11080;48.75;-180;16;104;0.6;3;104
11081;48.75;-60;16;104;0;3;104
11082;48.75;-18.4;16;104;0;3;104
11083;48.75;-18.4;16;104;0;3;104
11084;48.75;-18.4;16;104;0;3;104
11085;676.125;-18.56;16;104;0;3;104
11086;48.75;-180;17;104;0.6;3;104
11087;48.75;-60;17;104;0;3;104
11088;48.75;-18.4;17;104;0;3;104
11089;48.75;-18.4;17;104;0;3;104
11090;48.75;-18.4;17;104;0;3;104
11091;676.125;-18.56;17;104;0;3;104
11092;63.75;-180;18;104;0.6;3;104
11093;637.875;-60;18;104;0;3;104
11094;63.825;-18.4;18;104;0;3;104
11095;638.625;-18.4;18;104;0;3;104
11096;63.9;-18.4;18;104;0;3;104
11097;676.125;-18.56;18;104;0;3;104
11098;63.75;-180;19;104;0.6;3;104
11099;637.875;-60;19;104;0;3;104
11100;63.825;-18.4;19;104;0;3;104
11101;638.625;-18.4;19;104;0;3;104
11102;63.9;-18.4;19;104;0;3;104
11103;676.125;-18.56;19;104;0;3;104
11104;63.75;-180;20;104;0.6;3;104
11105;637.875;-60;20;104;0;3;104
11106;63.825;-18.4;20;104;0;3;104
11107;638.625;-18.4;20;104;0;3;104
11108;63.9;-18.4;20;104;0;3;104
11109;676.125;-18.56;20;104;0;3;104
11110;63.75;-180;21;104;0.6;3;104
11111;637.875;-60;21;104;0;3;104
11112;63.825;-18.4;21;104;0;3;104
11113;638.625;-18.4;21;104;0;3;104
11114;63.9;-18.4;21;104;0;3;104
11115;676.125;-18.56;21;104;0;3;104
11116;63.75;-180;22;104;0.6;3;104
11117;637.875;-60;22;104;0;3;104
11118;63.825;-18.4;22;104;0;3;104
11119;638.625;-18.4;22;104;0;3;104
11120;63.9;-18.4;22;104;0;3;104
11121;676.125;-18.56;22;104;0;3;104
11122;63.75;-180;23;104;0.6;3;104
11123;637.875;-60;23;104;0;3;104
11124;63.825;-18.4;23;104;0;3;104
11125;638.625;-18.4;23;104;0;3;104
11126;63.9;-18.4;23;104;0;3;104
11127;676.125;-18.56;23;104;0;3;104
11128;63.75;-180;24;104;0.6;3;104
11129;637.875;-60;24;104;0;3;104
11130;63.825;-18.4;24;104;0;3;104
11131;638.625;-18.4;24;104;0;3;104
11132;63.9;-18.4;24;104;0;3;104
11133;676.125;-18.56;24;104;0;3;104
11134;28.875;-176;1;105;0.6;3;61.6
11135;28.875;-16;1;105;0;3;61.6
11136;28.875;-34.4;1;105;0;3;61.6
11137;2.920.125;-34.4;1;105;0;3;61.6
11138;3.032.625;-33.6;1;105;0;3;61.6
11139;676.125;-37.28;1;105;0;3;61.6
11140;28.875;-176;2;105;0.6;3;61.6
11141;28.875;-16;2;105;0;3;61.6
11142;28.875;-34.4;2;105;0;3;61.6
11143;2.920.125;-34.4;2;105;0;3;61.6
11144;3.032.625;-33.6;2;105;0;3;61.6
11145;676.125;-37.28;2;105;0;3;61.6
11146;28.875;-176;3;105;0.6;3;61.6
11147;28.875;-16;3;105;0;3;61.6
11148;28.875;-34.4;3;105;0;3;61.6
11149;2.920.125;-34.4;3;105;0;3;61.6
11150;3.032.625;-33.6;3;105;0;3;61.6
11151;676.125;-37.28;3;105;0;3;61.6
11152;28.875;-176;4;105;0.6;3;61.6
11153;28.875;-16;4;105;0;3;61.6
11154;28.875;-34.4;4;105;0;3;61.6
11155;2.920.125;-34.4;4;105;0;3;61.6
11156;3.032.625;-33.6;4;105;0;3;61.6
11157;676.125;-37.28;4;105;0;3;61.6
11158;28.875;-176;5;105;0.6;3;61.6
11159;28.875;-16;5;105;0;3;61.6
11160;28.875;-34.4;5;105;0;3;61.6
11161;2.920.125;-34.4;5;105;0;3;61.6
11162;3.032.625;-33.6;5;105;0;3;61.6
11163;676.125;-37.28;5;105;0;3;61.6
11164;28.875;-176;6;105;0.6;3;61.6
11165;28.875;-16;6;105;0;3;61.6
11166;28.875;-34.4;6;105;0;3;61.6
11167;2.920.125;-34.4;6;105;0;3;61.6
11168;3.032.625;-33.6;6;105;0;3;61.6
11169;676.125;-37.28;6;105;0;3;61.6
11170;28.875;-176;7;105;0.6;3;61.6
11171;28.875;-16;7;105;0;3;61.6
11172;28.875;-34.4;7;105;0;3;61.6
11173;2.920.125;-34.4;7;105;0;3;61.6
11174;3.032.625;-33.6;7;105;0;3;61.6
11175;676.125;-37.28;7;105;0;3;61.6
11176;28.875;-176;8;105;0.6;3;61.6
11177;28.875;-16;8;105;0;3;61.6
11178;28.875;-34.4;8;105;0;3;61.6
11179;2.920.125;-34.4;8;105;0;3;61.6
11180;3.032.625;-33.6;8;105;0;3;61.6
11181;676.125;-37.28;8;105;0;3;61.6
11182;28.875;-176;9;105;0.6;3;61.6
11183;28.875;-16;9;105;0;3;61.6
11184;28.875;-34.4;9;105;0;3;61.6
11185;2.920.125;-34.4;9;105;0;3;61.6
11186;3.032.625;-33.6;9;105;0;3;61.6
11187;676.125;-37.28;9;105;0;3;61.6
11188;28.875;-176;10;105;0.6;3;61.6
11189;28.875;-16;10;105;0;3;61.6
11190;28.875;-34.4;10;105;0;3;61.6
11191;2.920.125;-34.4;10;105;0;3;61.6
11192;3.032.625;-33.6;10;105;0;3;61.6
11193;672.375;-37.28;10;105;0;3;61.6
11194;28.875;-176;11;105;0.6;3;61.6
11195;28.875;-16;11;105;0;3;61.6
11196;28.875;-34.4;11;105;0;3;61.6
11197;2.920.125;-34.4;11;105;0;3;61.6
11198;3.032.625;-33.6;11;105;0;3;61.6
11199;668.625;-37.28;11;105;0;3;61.6
11200;28.875;-176;12;105;0.6;3;61.6
11201;28.875;-16;12;105;0;3;61.6
11202;28.875;-34.4;12;105;0;3;61.6
11203;2.920.125;-34.4;12;105;0;3;61.6
11204;3.032.625;-33.6;12;105;0;3;61.6
11205;664.875;-37.28;12;105;0;3;61.6
11206;28.875;-176;13;105;0.6;3;61.6
11207;28.875;-16;13;105;0;3;61.6
11208;28.875;-34.4;13;105;0;3;61.6
11209;2.920.125;-34.4;13;105;0;3;61.6
11210;3.032.625;-33.6;13;105;0;3;61.6
11211;661.125;-37.28;13;105;0;3;61.6
11212;28.875;-176;14;105;0.6;3;61.6
11213;28.875;-16;14;105;0;3;61.6
11214;28.875;-34.4;14;105;0;3;61.6
11215;2.920.125;-34.4;14;105;0;3;61.6
11216;3.032.625;-33.6;14;105;0;3;61.6
11217;657.375;-37.28;14;105;0;3;61.6
11218;28.875;-176;15;105;0.6;3;61.6
11219;28.875;-16;15;105;0;3;61.6
11220;28.875;-34.4;15;105;0;3;61.6
11221;2.920.125;-34.4;15;105;0;3;61.6
11222;3.032.625;-33.6;15;105;0;3;61.6
11223;653.625;-37.28;15;105;0;3;61.6
11224;28.875;-176;16;105;0.6;3;61.6
11225;28.875;-16;16;105;0;3;61.6
11226;28.875;-34.4;16;105;0;3;61.6
11227;2.920.125;-34.4;16;105;0;3;61.6
11228;3.032.625;-33.6;16;105;0;3;61.6
11229;649.875;-37.28;16;105;0;3;61.6
11230;28.875;-176;17;105;0.6;3;61.6
11231;28.875;-16;17;105;0;3;61.6
11232;28.875;-34.4;17;105;0;3;61.6
11233;2.920.125;-34.4;17;105;0;3;61.6
11234;3.032.625;-33.6;17;105;0;3;61.6
11235;646.125;-37.28;17;105;0;3;61.6
11236;63.75;-176;18;105;0.6;3;61.6
11237;64.125;-16;18;105;0;3;61.6
11238;64.5;-34.4;18;105;0;3;61.6
11239;64.875;-34.4;18;105;0;3;61.6
11240;65.25;-33.6;18;105;0;3;61.6
11241;676.125;-37.28;18;105;0;3;61.6
11242;63.75;-176;19;105;0.6;3;61.6
11243;64.125;-16;19;105;0;3;61.6
11244;64.5;-34.4;19;105;0;3;61.6
11245;64.875;-34.4;19;105;0;3;61.6
11246;65.25;-33.6;19;105;0;3;61.6
11247;676.125;-37.28;19;105;0;3;61.6
11248;63.75;-176;20;105;0.6;3;61.6
11249;64.125;-16;20;105;0;3;61.6
11250;64.5;-34.4;20;105;0;3;61.6
11251;64.875;-34.4;20;105;0;3;61.6
11252;65.25;-33.6;20;105;0;3;61.6
11253;676.125;-37.28;20;105;0;3;61.6
11254;63.75;-176;21;105;0.6;3;61.6
11255;64.125;-16;21;105;0;3;61.6
11256;64.5;-34.4;21;105;0;3;61.6
11257;64.875;-34.4;21;105;0;3;61.6
11258;65.25;-33.6;21;105;0;3;61.6
11259;676.125;-37.28;21;105;0;3;61.6
11260;63.75;-176;22;105;0.6;3;61.6
11261;64.125;-16;22;105;0;3;61.6
11262;64.5;-34.4;22;105;0;3;61.6
11263;64.875;-34.4;22;105;0;3;61.6
11264;65.25;-33.6;22;105;0;3;61.6
11265;676.125;-37.28;22;105;0;3;61.6
11266;63.75;-176;23;105;0.6;3;61.6
11267;64.125;-16;23;105;0;3;61.6
11268;64.5;-34.4;23;105;0;3;61.6
11269;64.875;-34.4;23;105;0;3;61.6
11270;65.25;-33.6;23;105;0;3;61.6
11271;676.125;-37.28;23;105;0;3;61.6
11272;63.75;-176;24;105;0.6;3;61.6
11273;64.125;-16;24;105;0;3;61.6
11274;64.5;-34.4;24;105;0;3;61.6
11275;64.875;-34.4;24;105;0;3;61.6
11276;65.25;-33.6;24;105;0;3;61.6
11277;676.125;-37.28;24;105;0;3;61.6
11278;33.375;-160;1;106;0.6;3;71.2
11279;33.375;-48;1;106;0;3;71.2
11280;33.375;-48;1;106;0;3;71.2
11281;33.375;-46.4;1;106;0;3;71.2
11282;676.125;-40.08;1;106;0;3;71.2
11283;33.375;-160;2;106;0.6;3;71.2
11284;33.375;-48;2;106;0;3;71.2
11285;33.375;-48;2;106;0;3;71.2
11286;33.375;-46.4;2;106;0;3;71.2
11287;676.125;-40.08;2;106;0;3;71.2
11288;33.375;-160;3;106;0.6;3;71.2
11289;33.375;-48;3;106;0;3;71.2
11290;33.375;-48;3;106;0;3;71.2
11291;33.375;-46.4;3;106;0;3;71.2
11292;676.125;-40.08;3;106;0;3;71.2
11293;33.375;-160;4;106;0.6;3;71.2
11294;33.375;-48;4;106;0;3;71.2
11295;33.375;-48;4;106;0;3;71.2
11296;33.375;-46.4;4;106;0;3;71.2
11297;676.125;-40.08;4;106;0;3;71.2
11298;33.375;-160;5;106;0.6;3;71.2
11299;33.375;-48;5;106;0;3;71.2
11300;33.375;-48;5;106;0;3;71.2
11301;33.375;-46.4;5;106;0;3;71.2
11302;676.125;-40.08;5;106;0;3;71.2
11303;33.375;-160;6;106;0.6;3;71.2
11304;33.375;-48;6;106;0;3;71.2
11305;33.375;-48;6;106;0;3;71.2
11306;33.375;-46.4;6;106;0;3;71.2
11307;676.125;-40.08;6;106;0;3;71.2
11308;33.375;-160;7;106;0.6;3;71.2
11309;33.375;-48;7;106;0;3;71.2
11310;33.375;-48;7;106;0;3;71.2
11311;33.375;-46.4;7;106;0;3;71.2
11312;676.125;-40.08;7;106;0;3;71.2
11313;33.375;-160;8;106;0.6;3;71.2
11314;33.375;-48;8;106;0;3;71.2
11315;33.375;-48;8;106;0;3;71.2
11316;33.375;-46.4;8;106;0;3;71.2
11317;676.125;-40.08;8;106;0;3;71.2
11318;33.375;-160;9;106;0.6;3;71.2
11319;33.375;-48;9;106;0;3;71.2
11320;33.375;-48;9;106;0;3;71.2
11321;33.375;-46.4;9;106;0;3;71.2
11322;676.125;-40.08;9;106;0;3;71.2
11323;33.375;-160;10;106;0.6;3;71.2
11324;33.375;-48;10;106;0;3;71.2
11325;33.375;-48;10;106;0;3;71.2
11326;33.375;-46.4;10;106;0;3;71.2
11327;676.125;-40.08;10;106;0;3;71.2
11328;33.375;-160;11;106;0.6;3;71.2
11329;33.375;-48;11;106;0;3;71.2
11330;33.375;-48;11;106;0;3;71.2
11331;33.375;-46.4;11;106;0;3;71.2
11332;676.125;-40.08;11;106;0;3;71.2
11333;33.375;-160;12;106;0.6;3;71.2
11334;33.375;-48;12;106;0;3;71.2
11335;33.375;-48;12;106;0;3;71.2
11336;33.375;-46.4;12;106;0;3;71.2
11337;676.125;-40.08;12;106;0;3;71.2
11338;33.375;-160;13;106;0.6;3;71.2
11339;33.375;-48;13;106;0;3;71.2
11340;33.375;-48;13;106;0;3;71.2
11341;33.375;-46.4;13;106;0;3;71.2
11342;676.125;-40.08;13;106;0;3;71.2
11343;33.375;-160;14;106;0.6;3;71.2
11344;33.375;-48;14;106;0;3;71.2
11345;33.375;-48;14;106;0;3;71.2
11346;33.375;-46.4;14;106;0;3;71.2
11347;676.125;-40.08;14;106;0;3;71.2
11348;33.375;-160;15;106;0.6;3;71.2
11349;33.375;-48;15;106;0;3;71.2
11350;33.375;-48;15;106;0;3;71.2
11351;33.375;-46.4;15;106;0;3;71.2
11352;676.125;-40.08;15;106;0;3;71.2
11353;33.375;-160;16;106;0.6;3;71.2
11354;33.375;-48;16;106;0;3;71.2
11355;33.375;-48;16;106;0;3;71.2
11356;33.375;-46.4;16;106;0;3;71.2
11357;672.375;-40.08;16;106;0;3;71.2
11358;33.375;-160;17;106;0.6;3;71.2
11359;33.375;-48;17;106;0;3;71.2
11360;33.375;-48;17;106;0;3;71.2
11361;33.375;-46.4;17;106;0;3;71.2
11362;668.625;-40.08;17;106;0;3;71.2
11363;63.75;-160;18;106;0.6;3;71.2
11364;637.725;-48;18;106;0;3;71.2
11365;6.377.625;-48;18;106;0;3;71.2
11366;63.78;-46.4;18;106;0;3;71.2
11367;676.125;-40.08;18;106;0;3;71.2
11368;63.75;-160;19;106;0.6;3;71.2
11369;637.725;-48;19;106;0;3;71.2
11370;6.377.625;-48;19;106;0;3;71.2
11371;63.78;-46.4;19;106;0;3;71.2
11372;676.125;-40.08;19;106;0;3;71.2
11373;63.75;-160;20;106;0.6;3;71.2
11374;637.725;-48;20;106;0;3;71.2
11375;6.377.625;-48;20;106;0;3;71.2
11376;63.78;-46.4;20;106;0;3;71.2
11377;676.125;-40.08;20;106;0;3;71.2
11378;63.75;-160;21;106;0.6;3;71.2
11379;637.725;-48;21;106;0;3;71.2
11380;6.377.625;-48;21;106;0;3;71.2
11381;63.78;-46.4;21;106;0;3;71.2
11382;676.125;-40.08;21;106;0;3;71.2
11383;63.75;-160;22;106;0.6;3;71.2
11384;637.725;-48;22;106;0;3;71.2
11385;6.377.625;-48;22;106;0;3;71.2
11386;63.78;-46.4;22;106;0;3;71.2
11387;676.125;-40.08;22;106;0;3;71.2
11388;63.75;-160;23;106;0.6;3;71.2
11389;637.725;-48;23;106;0;3;71.2
11390;6.377.625;-48;23;106;0;3;71.2
11391;63.78;-46.4;23;106;0;3;71.2
11392;676.125;-40.08;23;106;0;3;71.2
11393;63.75;-160;24;106;0.6;3;71.2
11394;637.725;-48;24;106;0;3;71.2
11395;6.377.625;-48;24;106;0;3;71.2
11396;63.78;-46.4;24;106;0;3;71.2
11397;676.125;-40.08;24;106;0;3;71.2
11398;190.875;-356;1;107;0.6;3;40.72
11399;190.875;-12;1;107;0;3;40.72
11400;19.5;-16;1;107;0;3;40.72
11401;196.875;-32;1;107;0;3;40.72
11402;19.875;-32;1;107;0;3;40.72
11403;200.625;-32;1;107;0;3;40.72
11404;20.25;-40;1;107;0;3;40.72
11405;20.625;-40;1;107;0;3;40.72
11406;676.125;-68.16;1;107;0;3;40.72
11407;190.875;-356;2;107;0.6;3;40.72
11408;190.875;-12;2;107;0;3;40.72
11409;19.5;-16;2;107;0;3;40.72
11410;196.875;-32;2;107;0;3;40.72
11411;19.875;-32;2;107;0;3;40.72
11412;200.625;-32;2;107;0;3;40.72
11413;20.25;-40;2;107;0;3;40.72
11414;20.625;-40;2;107;0;3;40.72
